x,y,chainage_m,dist_m,dh_m,reliability
337693,3114141,39950,2129,-0.51,56
339213,3114141,38924,3150,-2.22,16
340013,3114141,38924,3715,7.03,31
340173,3114141,38924,3838,-1.15,20
343053,3114141,38634,6328,-0.03,24
343133,3114141,38634,6400,-0.14,27
332413,3114061,44085,1191,-1.85,49
333133,3114061,43928,569,-1.49,16
333213,3114061,43928,503,-1.67,40
333293,3114061,43928,441,-1.27,60
333373,3114061,43928,385,-1.28,26
334013,3114061,43419,72,10.62,24
334253,3114061,43141,48,-3.14,25
334813,3114061,42682,529,-21.07,30
334893,3114061,42525,576,-22.04,47
335533,3114061,41920,915,-1.55,29
335613,3114061,41920,959,8.73,25
335933,3114061,41473,1118,-0.93,57
336013,3114061,41328,1155,-1.01,21
336093,3114061,41328,1190,-0.53,43
336173,3114061,41328,1229,-1.05,70
336333,3114061,41328,1319,-0.97,61
336733,3114061,41171,1569,-0.47,16
336813,3114061,41171,1625,4.99,16
337373,3114061,40857,2023,-0.93,72
337453,3114061,40385,2075,-0.74,32
337533,3114061,39950,2116,-1.84,32
337613,3114061,39950,2156,-1.01,68
337693,3114061,39950,2197,-0.57,57
337853,3114061,39950,2286,-0.62,60
338893,3114061,39648,2969,-13.10,23
339213,3114061,39648,3209,-1.11,32
343693,3114061,38634,6945,-0.04,18
332173,3113981,44822,1347,-1.25,49
332253,3113981,44822,1289,-1.68,18
332333,3113981,44375,1220,-1.23,35
332413,3113981,44375,1150,-0.95,19
332813,3113981,44085,791,0.44,26
333373,3113981,43928,328,-1.52,26
333853,3113981,43588,23,8.67,16
335533,3113981,41920,985,-0.44,18
336013,3113981,41473,1227,-0.96,59
336093,3113981,41328,1261,-0.78,31
336173,3113981,41328,1298,-1.28,63
336253,3113981,41328,1339,-0.78,44
336813,3113981,41171,1682,4.48,43
336893,3113981,41171,1738,-1.16,29
336973,3113981,41171,1795,3.97,39
337373,3113981,40857,2078,-0.73,60
337453,3113981,40857,2136,-1.02,59
337533,3113981,39950,2187,-1.05,54
337613,3113981,39950,2225,28.31,35
337693,3113981,39950,2265,-0.94,64
338733,3113981,39793,2912,-7.59,20
338893,3113981,39648,3025,-0.53,52
339053,3113981,39648,3141,-0.76,37
339293,3113981,39648,3322,-0.31,23
340653,3113981,38924,4316,-6.87,20
341693,3113981,38924,5188,-0.53,14
341853,3113981,38924,5327,-6.83,48
343773,3113981,38634,7050,0.20,29
343933,3113981,38634,7197,-0.45,47
332253,3113901,44822,1234,2.83,21
332413,3113901,44375,1113,-0.85,29
332813,3113901,44085,760,-1.79,22
333053,3113901,44085,540,-0.80,36
333453,3113901,43928,215,-0.43,25
333693,3113901,43758,48,17.42,24
334653,3113901,43141,476,6.62,38
336093,3113901,41328,1334,-1.07,31
336253,3113901,41328,1408,-1.27,26
336893,3113901,41171,1795,-1.25,42
336973,3113901,41171,1851,2.09,30
337453,3113901,40857,2191,-0.80,74
337613,3113901,39950,2295,-0.74,24
337693,3113901,39950,2334,-1.24,18
338013,3113901,39950,2509,-0.64,52
338253,3113901,39793,2653,-0.75,41
338653,3113901,39793,2912,-0.93,57
338733,3113901,39793,2968,63.37,40
338813,3113901,39793,3025,-0.43,26
338893,3113901,39648,3081,-0.65,46
341693,3113901,38924,5228,-0.70,45
341853,3113901,38924,5366,-0.42,39
342013,3113901,38924,5506,-0.38,63
343853,3113901,38634,7156,-0.27,52
344013,3113901,38634,7302,-5.53,19
332333,3113821,44822,1121,-1.61,16
333053,3113821,44085,507,11.25,14
334813,3113821,43141,654,-0.69,39
336013,3113821,41473,1369,-0.86,15
336093,3113821,41473,1405,-1.26,45
336173,3113821,41328,1440,-0.97,73
336253,3113821,41328,1477,-0.80,28
337613,3113821,40857,2362,-1.04,23
337693,3113821,39950,2404,-0.71,45
338013,3113821,39950,2574,-0.82,68
338173,3113821,39950,2670,-0.37,39
338813,3113821,39793,3081,-0.41,62
338893,3113821,39793,3138,-1.05,45
338973,3113821,39648,3195,11.02,14
341853,3113821,38924,5406,-0.35,51
341933,3113821,38924,5475,-0.25,36
342013,3113821,38924,5545,0.65,44
342733,3113821,38924,6182,-0.09,48
342813,3113821,38779,6253,-0.20,31
343533,3113821,38634,6898,0.03,56
343693,3113821,38634,7043,0.03,61
343773,3113821,38634,7116,0.00,34
343933,3113821,38634,7261,0.23,33
344013,3113821,38634,7334,-0.53,32
332253,3113741,44822,1133,-1.29,35
332413,3113741,44822,1008,-1.66,51
332813,3113741,44375,684,-1.31,70
333053,3113741,44085,485,-1.65,32
334813,3113741,43141,692,-5.14,28
334893,3113741,43141,761,4.03,22
335933,3113741,41920,1408,-1.45,25
336093,3113741,41473,1476,-1.00,72
337453,3113741,40857,2304,-26.54,30
337533,3113741,40857,2360,-0.89,58
337613,3113741,40857,2417,4.39,27
338093,3113741,39950,2686,-0.73,34
338653,3113741,39793,3031,16.49,35
338813,3113741,39793,3139,-0.48,23
339053,3113741,39648,3308,20.39,20
340973,3113741,38924,4716,-0.06,18
341213,3113741,38924,4910,3.49,20
341693,3113741,38924,5311,46.90,13
341933,3113741,38924,5516,-17.67,53
342013,3113741,38924,5585,-0.65,59
342573,3113741,38924,6075,-0.00,58
342653,3113741,38924,6146,-0.08,41
342813,3113741,38924,6289,-6.77,14
342893,3113741,38924,6361,-0.27,18
343053,3113741,38779,6504,-0.04,19
343293,3113741,38634,6718,-0.09,43
343453,3113741,38634,6861,-0.17,37
343533,3113741,38634,6933,-0.37,55
343613,3113741,38634,7005,-0.41,17
343693,3113741,38634,7077,25.96,19
343933,3113741,38634,7294,0.19,32
332493,3113661,44822,895,-1.74,48
332893,3113661,44375,576,24.31,26
334893,3113661,43141,802,-24.69,22
334973,3113661,43141,870,1.81,23
337293,3113661,41171,2248,-0.91,46
337453,3113661,40857,2363,38.10,42
337693,3113661,40857,2530,-0.76,24
338013,3113661,39950,2706,10.15,16
338653,3113661,39793,3091,4.19,19
338733,3113661,39793,3143,-0.71,35
340253,3113661,38924,4214,36.64,15
340573,3113661,38924,4452,-0.89,31
340893,3113661,38924,4700,-0.90,14
341133,3113661,38924,4892,-0.02,19
341533,3113661,38924,5220,-0.11,32
341613,3113661,38924,5286,-0.08,44
341693,3113661,38924,5354,-33.39,17
341773,3113661,38924,5421,-0.57,18
341933,3113661,38924,5557,-0.19,26
342573,3113661,38924,6113,-0.61,17
342653,3113661,38924,6183,-0.36,58
342813,3113661,38924,6325,-0.46,39
342893,3113661,38924,6396,4.39,23
343133,3113661,38779,6611,-0.07,60
343533,3113661,38634,6969,-0.28,63
343613,3113661,38634,7040,0.08,13
343853,3113661,38634,7256,-0.18,14
344013,3113661,38634,7401,-0.35,55
332173,3113581,44822,1117,-1.48,29
332253,3113581,44822,1046,-1.28,55
332413,3113581,44822,910,-1.53,62
332493,3113581,44822,845,-1.28,60
332653,3113581,44822,723,-1.57,42
332733,3113581,44822,668,-1.29,65
332893,3113581,44520,544,-9.88,22
333533,3113581,44085,63,-1.07,15
333613,3113581,44085,105,-1.04,23
333693,3113581,44085,176,-5.87,38
335053,3113581,43141,980,-0.57,41
335613,3113581,42380,1372,-23.89,15
336013,3113581,41920,1583,-0.79,15
336093,3113581,41473,1620,-1.13,23
336173,3113581,41473,1655,-18.94,59
337293,3113581,41171,2303,-0.97,36
337453,3113581,41171,2420,-0.99,54
337613,3113581,40857,2530,-1.07,41
337773,3113581,40857,2643,-8.28,36
337853,3113581,39950,2691,-0.38,19
338173,3113581,39950,2862,-0.48,18
338413,3113581,39793,3005,0.51,24
338493,3113581,39793,3053,-1.03,24
338893,3113581,39793,3310,4.30,13
339053,3113581,39793,3421,-0.41,42
340893,3113581,38924,4750,-0.02,14
341533,3113581,38924,5264,-12.18,23
341613,3113581,38924,5331,2.67,44
341693,3113581,38924,5397,-0.23,35
341853,3113581,38924,5532,-33.45,21
341933,3113581,38924,5599,-0.47,67
342013,3113581,38924,5667,-0.03,47
342573,3113581,38924,6151,-0.39,60
342653,3113581,38924,6221,4.11,24
342733,3113581,38924,6291,-0.18,76
343373,3113581,38779,6861,0.02,39
343933,3113581,38634,7363,-0.26,57
344093,3113581,38634,7507,31.51,46
332253,3113501,44822,1010,-1.35,65
332573,3113501,44822,733,-1.20,33
332733,3113501,44822,610,-1.50,16
332813,3113501,44822,556,-1.37,56
332893,3113501,44520,504,-12.28,38
332973,3113501,44520,434,-1.78,16
333693,3113501,44217,196,-1.55,42
334813,3113501,43141,840,-0.67,26
335053,3113501,43141,1024,3.66,12
337213,3113501,41171,2306,-1.06,20
337293,3113501,41171,2360,-0.75,51
337453,3113501,41171,2474,-0.73,68
337933,3113501,39950,2800,-0.72,53
338893,3113501,39793,3369,-0.80,16
339453,3113501,39648,3761,-6.58,16
339533,3113501,39648,3819,-0.96,15
339613,3113501,39648,3878,-0.63,16
340653,3113501,38924,4618,-0.31,44
341453,3113501,38924,5245,-0.19,31
341533,3113501,38924,5310,-0.18,38
341693,3113501,38924,5442,0.02,33
341933,3113501,38924,5642,-0.16,30
342093,3113501,38924,5777,-0.19,58
342333,3113501,38924,5982,-8.23,48
342413,3113501,38924,6051,-0.51,70
342493,3113501,38924,6120,-0.10,38
342653,3113501,38924,6260,-0.15,47
342733,3113501,38924,6330,0.07,42
342813,3113501,38924,6400,-0.50,22
342973,3113501,38924,6541,-0.32,73
343053,3113501,38924,6612,-0.09,37
343213,3113501,38924,6754,-0.29,69
343293,3113501,38924,6826,-0.26,18
343533,3113501,38779,7040,0.10,21
343773,3113501,38634,7255,0.24,29
343853,3113501,38634,7326,0.13,52
343933,3113501,38634,7398,0.18,36
344013,3113501,38634,7470,0.04,21
332253,3113421,44967,975,-1.05,16
332333,3113421,44822,904,-1.60,19
332413,3113421,44822,831,-1.23,19
332493,3113421,44822,759,-1.39,48
332573,3113421,44822,689,-1.19,51
332653,3113421,44822,621,-1.31,54
332733,3113421,44822,557,-1.32,20
333533,3113421,44217,108,-1.25,21
337293,3113421,41171,2419,25.19,22
337373,3113421,41171,2474,-0.96,16
337533,3113421,41171,2587,-1.01,34
337693,3113421,40857,2702,-0.59,45
337933,3113421,40857,2870,-0.65,15
338413,3113421,39950,3133,-0.94,29
338493,3113421,39950,3182,3.35,13
338893,3113421,39793,3429,-1.11,48
339213,3113421,39793,3647,-0.38,24
341773,3113421,38924,5553,0.02,41
341933,3113421,38924,5686,-0.42,40
342093,3113421,38924,5820,-0.65,17
342173,3113421,38924,5887,-0.51,59
342333,3113421,38924,6024,-0.11,79
342493,3113421,38924,6161,14.67,43
342973,3113421,38924,6579,-0.31,36
343053,3113421,38924,6649,0.02,20
343213,3113421,38924,6791,-0.35,63
343293,3113421,38924,6862,0.30,39
343373,3113421,38924,6933,-0.47,20
343533,3113421,38924,7076,-0.49,16
343773,3113421,38779,7291,-0.03,43
344013,3113421,38634,7505,0.03,67
332173,3113341,44967,1012,-1.36,29
337373,3113341,41171,2532,16.97,23
337453,3113341,41171,2587,-0.81,78
337533,3113341,41171,2643,-0.78,42
337613,3113341,41171,2700,-0.72,75
337693,3113341,41171,2759,-1.03,68
337933,3113341,40857,2926,-0.83,17
338173,3113341,39950,3062,-0.44,14
338813,3113341,39793,3439,6.82,45
338893,3113341,39793,3490,6.02,23
340893,3113341,38924,4904,-0.37,13
341213,3113341,38924,5150,-0.22,31
341613,3113341,38924,5468,-0.17,55
341693,3113341,38924,5533,-0.64,49
341773,3113341,38924,5598,-0.68,19
341853,3113341,38924,5664,-0.46,40
341933,3113341,38924,5730,-0.44,42
342013,3113341,38924,5797,-0.68,26
342093,3113341,38924,5863,-10.34,41
342173,3113341,38924,5930,-0.60,45
342253,3113341,38924,5998,-0.42,70
342333,3113341,38924,6066,-0.53,50
342573,3113341,38924,6270,6.19,39
342733,3113341,38924,6408,-0.33,45
342813,3113341,38924,6478,-0.49,38
342893,3113341,38924,6547,-0.26,60
343133,3113341,38924,6757,-0.63,42
343293,3113341,38924,6899,-0.10,63
343373,3113341,38924,6969,-0.43,56
343533,3113341,38924,7112,-0.31,56
343693,3113341,38924,7255,0.12,44
343933,3113341,38779,7470,-0.13,34
344013,3113341,38779,7541,0.15,47
344093,3113341,38634,7613,-6.43,24
332173,3113261,44967,984,40.55,30
332253,3113261,44967,909,-1.42,66
332333,3113261,44967,834,-1.65,43
332493,3113261,44967,688,-1.39,65
332733,3113261,44822,474,-1.49,44
333453,3113261,44520,107,-1.77,27
337373,3113261,41171,2591,-0.86,75
337453,3113261,41171,2645,-0.66,58
337533,3113261,41171,2700,-0.69,68
337613,3113261,41171,2756,-0.64,26
337693,3113261,41171,2813,-0.51,37
338173,3113261,39950,3130,-0.87,14
338493,3113261,39950,3309,-2.47,25
338893,3113261,39793,3552,-47.27,18
338973,3113261,39793,3603,-0.59,58
339053,3113261,39793,3655,-0.94,41
339133,3113261,39793,3708,-0.42,45
340893,3113261,38924,4957,-21.90,67
341133,3113261,38924,5138,-0.28,35
341613,3113261,38924,5516,-0.51,61
341693,3113261,38924,5580,-0.02,37
341773,3113261,38924,5645,-0.14,19
341853,3113261,38924,5710,4.87,14
341933,3113261,38924,5775,-0.34,79
342013,3113261,38924,5841,8.65,29
342173,3113261,38924,5974,-0.38,61
342333,3113261,38924,6108,-0.33,79
342413,3113261,38924,6176,5.10,23
342653,3113261,38924,6380,-0.21,60
342813,3113261,38924,6518,-0.33,51
342893,3113261,38924,6587,-0.20,43
342973,3113261,38924,6656,-0.45,46
343053,3113261,38924,6726,-0.27,46
343133,3113261,38924,6796,9.88,22
343213,3113261,38924,6866,-0.10,60
343373,3113261,38924,7007,-0.14,36
343613,3113261,38924,7219,-0.30,33
343773,3113261,38924,7362,-0.33,63
344013,3113261,38779,7577,-18.55,54
332173,3113181,45401,957,22.59,14
332413,3113181,44967,731,-1.31,30
332573,3113181,44967,581,-1.21,24
332733,3113181,44967,439,-1.18,21
333293,3113181,44664,18,24.23,37
335693,3113181,43141,1734,-1.32,32
337293,3113181,41171,2601,5.90,53
337373,3113181,41171,2652,-4.85,46
337453,3113181,41171,2704,-0.85,73
337533,3113181,41171,2758,-13.89,29
337613,3113181,41171,2813,-0.77,61
337693,3113181,41171,2869,-6.55,31
338013,3113181,40857,3096,-0.88,25
338173,3113181,39950,3198,-0.37,13
338413,3113181,39950,3328,-0.81,60
338493,3113181,39950,3374,-0.42,16
338573,3113181,39950,3421,-0.76,50
340893,3113181,38924,5010,7.04,52
340973,3113181,38924,5069,-0.50,65
341053,3113181,38924,5130,5.61,27
341213,3113181,38924,5251,-0.53,66
341293,3113181,38924,5313,-0.65,34
341373,3113181,38924,5375,-0.62,14
341613,3113181,38924,5564,6.67,37
341693,3113181,38924,5627,-0.46,65
341773,3113181,38924,5692,-0.67,18
341853,3113181,38924,5756,-0.14,69
341933,3113181,38924,5821,-0.35,46
342093,3113181,38924,5953,-0.28,58
342173,3113181,38924,6019,-0.40,24
342253,3113181,38924,6085,-0.20,72
342333,3113181,38924,6152,-0.24,43
342413,3113181,38924,6219,-0.48,34
342573,3113181,38924,6354,-0.26,61
342653,3113181,38924,6422,-0.11,34
342733,3113181,38924,6490,7.28,24
342813,3113181,38924,6558,0.01,38
342893,3113181,38924,6627,-0.51,58
342973,3113181,38924,6696,-0.31,43
343213,3113181,38924,6905,-0.41,55
343373,3113181,38924,7045,-0.23,39
343613,3113181,38924,7256,-7.37,18
343693,3113181,38924,7327,-0.01,41
343853,3113181,38924,7470,-4.02,14
343933,3113181,38924,7541,-0.08,49
332173,3113101,45848,901,-0.99,13
332253,3113101,45401,845,-31.83,32
332573,3113101,44967,555,-1.33,60
332653,3113101,44967,478,-1.30,61
333053,3113101,44822,118,-19.39,21
333373,3113101,44664,105,-1.47,35
334573,3113101,43141,1054,-22.02,15
337053,3113101,41328,2519,-0.68,28
337133,3113101,41328,2568,-1.11,34
337213,3113101,41171,2615,-0.87,63
337293,3113101,41171,2663,-1.13,52
337373,3113101,41171,2713,-0.67,62
337453,3113101,41171,2765,-0.81,82
337533,3113101,41171,2817,-1.08,68
337693,3113101,41171,2926,-0.99,53
337933,3113101,41171,3098,-0.96,47
338413,3113101,39950,3394,-0.39,39
338733,3113101,39950,3582,-0.92,22
338813,3113101,39793,3629,-0.59,64
339133,3113101,39793,3829,-0.91,61
340813,3113101,38924,5006,-0.84,16
340893,3113101,38924,5064,-0.33,33
340973,3113101,38924,5123,-0.17,21
341053,3113101,38924,5182,-0.46,63
341133,3113101,38924,5242,-0.52,23
341293,3113101,38924,5364,-0.29,62
341373,3113101,38924,5425,4.16,71
341613,3113101,38924,5612,-0.17,45
341773,3113101,38924,5739,-48.74,16
341853,3113101,38924,5804,-0.74,39
341933,3113101,38924,5868,-0.52,53
342253,3113101,38924,6130,-0.57,45
342493,3113101,38924,6329,-0.17,35
342573,3113101,38924,6397,7.93,38
342653,3113101,38924,6464,11.40,15
342733,3113101,38924,6532,-31.14,23
342813,3113101,38924,6600,-0.31,42
342893,3113101,38924,6668,-0.21,50
343053,3113101,38924,6806,0.05,19
343133,3113101,38924,6875,-0.52,53
343213,3113101,38924,6944,-0.33,43
343293,3113101,38924,7014,-0.30,59
343453,3113101,38924,7153,-0.03,71
343533,3113101,38924,7223,-0.12,36
343773,3113101,38924,7435,-0.36,33
343933,3113101,38924,7577,-0.21,63
344093,3113101,38924,7720,-0.04,70
332173,3113021,45848,833,0.93,34
332253,3113021,45848,792,-1.39,51
332413,3113021,45401,669,-1.33,60
332653,3113021,44967,460,-1.56,76
332733,3113021,44967,381,0.32,31
332973,3113021,44967,151,-1.76,21
336413,3113021,41473,2263,2.19,13
336973,3113021,41328,2537,-0.61,30
337133,3113021,41328,2631,-0.99,58
337213,3113021,41171,2680,-0.97,60
337293,3113021,41171,2727,14.97,15
337373,3113021,41171,2776,-0.98,54
337693,3113021,41171,2984,-0.55,52
337853,3113021,41171,3095,-0.93,39
338093,3113021,40857,3267,-0.92,42
338253,3113021,39950,3376,-0.91,30
338493,3113021,39950,3505,-0.91,72
338653,3113021,39950,3597,-0.86,39
338813,3113021,39793,3694,-0.85,45
338973,3113021,39793,3790,31.29,32
340413,3113021,38924,4783,-0.84,17
340573,3113021,38924,4893,-0.26,18
340733,3113021,38924,5005,-0.85,20
340973,3113021,38924,5177,-0.68,65
341053,3113021,38924,5236,-25.17,66
341133,3113021,38924,5295,-0.54,68
341213,3113021,38924,5355,-0.45,55
341293,3113021,38924,5416,-0.49,78
341453,3113021,38924,5538,-0.49,60
341933,3113021,38924,5916,-0.18,29
342413,3113021,38924,6307,-0.57,29
342493,3113021,38924,6373,-0.12,43
343053,3113021,38924,6847,-0.58,52
343133,3113021,38924,6915,-0.09,27
343213,3113021,38924,6984,-0.38,70
343293,3113021,38924,7053,-0.10,72
343453,3113021,38924,7192,-0.04,22
343773,3113021,38924,7473,-0.11,71
343853,3113021,38924,7543,0.12,58
343933,3113021,38924,7614,-0.09,54
344013,3113021,38924,7685,0.03,20
332253,3112941,45848,722,-1.79,13
332333,3112941,45848,684,-1.75,58
332413,3112941,45401,621,-1.13,58
332493,3112941,45401,557,-5.49,19
332573,3112941,45401,497,-1.12,41
332653,3112941,45099,438,-1.65,59
332733,3112941,45099,361,21.91,20
334173,3112941,44217,892,-4.26,62
334253,3112941,44217,954,-7.91,45
335773,3112941,43141,1935,-1.54,18
336413,3112941,41473,2335,-0.78,19
337213,3112941,41328,2743,-1.11,55
337293,3112941,41171,2791,-1.13,39
337373,3112941,41171,2839,-0.82,65
337453,3112941,41171,2888,-0.67,61
337613,3112941,41171,2990,-0.62,51
337693,3112941,41171,3043,63.56,39
337773,3112941,41171,3097,-0.98,46
338173,3112941,40857,3380,-0.61,22
338333,3112941,39950,3486,-0.99,16
338493,3112941,39950,3572,-1.01,53
338733,3112941,39950,3709,-0.56,68
338813,3112941,39950,3757,-1.00,35
339053,3112941,39793,3902,-23.07,19
339453,3112941,39793,4160,-0.91,23
340893,3112941,38924,5175,-0.62,58
341053,3112941,38924,5290,-0.60,64
341133,3112941,38924,5349,-0.36,49
341213,3112941,38924,5408,-0.64,62
341293,3112941,38924,5468,17.82,28
341373,3112941,38924,5528,-0.35,85
341533,3112941,38924,5651,0.20,27
342333,3112941,38924,6287,-0.43,58
342413,3112941,38924,6352,-0.46,18
342493,3112941,38924,6418,-0.24,73
342813,3112941,38924,6685,-0.46,35
342893,3112941,38924,6753,-0.53,41
343053,3112941,38924,6888,-0.65,36
343373,3112941,38924,7163,-0.48,32
343693,3112941,38924,7441,-0.44,73
343773,3112941,38924,7511,-0.61,26
343933,3112941,38924,7651,0.17,12
344013,3112941,38924,7722,-0.08,60
344093,3112941,38924,7793,-0.30,17
332173,3112861,45848,704,-1.39,73
332253,3112861,45848,655,-1.30,73
332333,3112861,45848,613,-1.52,38
332413,3112861,45558,575,-1.43,72
337213,3112861,41328,2807,-0.99,15
337373,3112861,41171,2903,-1.10,66
338173,3112861,41171,3437,-0.68,20
338253,3112861,40857,3493,-0.56,22
338333,3112861,40857,3548,-0.96,64
338493,3112861,39950,3639,-1.14,24
338733,3112861,39950,3774,-0.87,16
338973,3112861,39793,3917,-0.48,22
339053,3112861,39793,3965,-0.97,69
339133,3112861,39793,4014,-0.39,30
341133,3112861,38924,5403,-0.48,54
341293,3112861,38924,5521,-0.66,57
341373,3112861,38924,5581,-0.44,80
341453,3112861,38924,5641,-0.31,61
342813,3112861,38924,6729,-0.35,13
343133,3112861,38924,6998,-0.43,22
343373,3112861,38924,7203,-0.40,62
343533,3112861,38924,7341,-0.24,34
343613,3112861,38924,7410,-0.18,42
343693,3112861,38924,7480,0.07,63
343853,3112861,38924,7619,-0.24,68
343933,3112861,38924,7690,-0.27,36
344013,3112861,38924,7760,-0.19,57
332173,3112781,46005,642,-1.62,73
332253,3112781,45848,592,-1.80,46
332333,3112781,45848,544,-19.73,24
334173,3112781,44664,964,-0.41,20
336893,3112781,41328,2698,3.42,22
337213,3112781,41328,2872,-0.79,65
337693,3112781,41171,3164,-0.66,29
337853,3112781,41171,3269,-1.09,52
338013,3112781,41171,3379,-1.15,39
338093,3112781,41171,3435,-0.60,63
338413,3112781,40857,3662,-0.85,54
338653,3112781,39950,3794,-0.93,42
339453,3112781,39793,4280,-0.30,13
341053,3112781,38924,5401,-0.70,65
341133,3112781,38924,5458,-0.59,43
341373,3112781,38924,5634,-0.59,59
341453,3112781,38924,5694,-0.62,65
341533,3112781,38924,5754,-0.12,50
341613,3112781,38924,5815,-0.49,29
342413,3112781,38924,6445,-0.15,59
342493,3112781,38924,6510,-0.13,66
342573,3112781,38924,6575,3.06,46
342653,3112781,38924,6641,-15.10,28
342893,3112781,38924,6839,-0.22,18
342973,3112781,38924,6906,-0.34,72
343213,3112781,38924,7109,0.17,17
343373,3112781,38924,7245,-2.45,69
343933,3112781,38924,7728,-0.33,38
332253,3112701,45848,532,-1.31,46
332333,3112701,45848,479,-4.85,68
332413,3112701,45848,434,-1.35,73
334013,3112701,44664,860,2.72,44
335453,3112701,43141,1861,-53.17,23
335533,3112701,43141,1915,-0.74,13
336413,3112701,41920,2535,-10.59,20
337053,3112701,41328,2849,-1.25,38
337133,3112701,41328,2892,-27.90,64
337213,3112701,41328,2937,-0.96,84
337293,3112701,41328,2983,26.92,46
337373,3112701,41328,3031,-1.06,27
337773,3112701,41171,3277,-0.63,51
337853,3112701,41171,3329,-5.73,15
338173,3112701,41171,3548,-0.63,25
338493,3112701,39950,3774,-0.90,70
338653,3112701,39950,3860,3.78,39
338733,3112701,39950,3905,-0.57,21
340973,3112701,38924,5401,-0.17,28
341053,3112701,38924,5457,-0.32,30
341133,3112701,38924,5514,-0.75,52
341293,3112701,38924,5630,-0.37,82
341453,3112701,38924,5747,-0.60,55
341533,3112701,38924,5807,-0.63,36
341773,3112701,38924,5989,-0.45,74
342173,3112701,38924,6300,-0.10,50
342333,3112701,38924,6427,12.78,21
342413,3112701,38924,6492,3.15,45
342493,3112701,38924,6556,-0.20,52
343293,3112701,38924,7219,-0.00,68
343773,3112701,38924,7629,0.06,31
344013,3112701,38924,7837,-0.34,45
332173,3112621,46005,512,-1.77,12
332253,3112621,46005,464,-1.77,30
332333,3112621,45848,419,-1.90,40
334173,3112621,44664,1038,-2.01,34
334493,3112621,44664,1321,-1.57,53
334813,3112621,43141,1588,-0.94,17
335453,3112621,43141,1922,-10.62,17
336413,3112621,41920,2603,5.11,24
336893,3112621,41328,2837,-1.04,22
336973,3112621,41328,2876,-1.04,52
337133,3112621,41328,2959,-0.94,38
337213,3112621,41328,3003,-0.75,42
337293,3112621,41328,3048,-33.37,66
337373,3112621,41328,3095,-6.07,66
337453,3112621,41328,3143,-0.81,33
337533,3112621,41171,3191,-0.79,24
337613,3112621,41171,3239,-0.74,44
337693,3112621,41171,3288,-0.79,54
337773,3112621,41171,3338,-0.70,37
337853,3112621,41171,3389,-0.94,69
338333,3112621,41171,3718,-0.70,71
338573,3112621,39950,3884,-0.89,76
338653,3112621,39950,3927,-0.77,53
338733,3112621,39950,3971,-8.37,31
341133,3112621,38924,5570,-0.36,24
341373,3112621,38924,5743,-0.35,79
341453,3112621,38924,5801,-0.88,41
341613,3112621,38924,5920,-0.69,55
341773,3112621,38924,6040,-0.24,53
341933,3112621,38924,6163,-26.61,17
342173,3112621,38924,6349,-0.05,19
342493,3112621,38924,6604,-0.35,71
342573,3112621,38924,6668,-0.48,61
342653,3112621,38924,6733,-3.00,52
342733,3112621,38924,6798,-0.16,41
342813,3112621,38924,6863,-0.15,58
342893,3112621,38924,6929,-0.19,26
342973,3112621,38924,6995,-0.51,32
343053,3112621,38924,7061,-0.05,40
343453,3112621,38924,7397,0.04,22
344093,3112621,38924,7946,-0.15,44
332253,3112541,46005,399,-1.55,32
332333,3112541,46005,354,-1.17,17
333933,3112541,44664,896,-1.57,41
334013,3112541,44664,956,-19.15,28
334333,3112541,44664,1216,-1.41,62
334413,3112541,44664,1286,-1.18,59
334893,3112541,43141,1693,-1.38,28
336493,3112541,41920,2713,-1.42,32
336733,3112541,41473,2836,-1.29,14
336813,3112541,41328,2871,-1.18,45
336893,3112541,41328,2908,-0.91,66
336973,3112541,41328,2946,-1.00,76
337053,3112541,41328,2985,-0.81,47
337133,3112541,41328,3027,-0.84,71
337293,3112541,41328,3114,-1.21,66
337373,3112541,41328,3160,-1.04,38
337693,3112541,41171,3351,-0.72,32
337853,3112541,41171,3451,1.02,32
337933,3112541,41171,3502,-1.11,48
338253,3112541,41171,3718,-1.00,70
338493,3112541,41171,3889,-10.00,13
338653,3112541,39950,3995,-0.66,34
338813,3112541,39950,4082,3.89,20
339293,3112541,39793,4365,-0.79,20
339373,3112541,39793,4414,-0.89,73
341053,3112541,38924,5571,-0.44,69
341133,3112541,38924,5627,-7.82,34
341213,3112541,38924,5683,-0.61,60
341293,3112541,38924,5740,-0.51,58
341453,3112541,38924,5856,-0.87,43
341693,3112541,38924,6033,-0.27,32
342493,3112541,38924,6652,-0.50,25
342733,3112541,38924,6844,-0.44,42
343053,3112541,38924,7106,-0.56,16
343133,3112541,38924,7172,-0.63,36
343613,3112541,38924,7575,-0.60,53
343693,3112541,38924,7643,-0.68,32
343773,3112541,38924,7711,-0.44,52
343853,3112541,38924,7780,-0.44,29
332173,3112461,46005,405,-1.42,72
332333,3112461,46005,287,-1.42,41
332893,3112461,45558,56,8.11,19
333933,3112461,45231,920,-1.16,50
334093,3112461,44664,1068,0.56,34
334493,3112461,44664,1395,32.71,47
334653,3112461,44664,1535,-1.27,64
335373,3112461,43141,2000,-0.92,24
336493,3112461,41920,2781,-2.93,33
336653,3112461,41920,2867,-1.03,51
336733,3112461,41473,2907,-1.22,19
336813,3112461,41328,2943,-1.04,50
336893,3112461,41328,2979,-0.54,44
337053,3112461,41328,3055,-8.70,42
337213,3112461,41328,3137,-1.03,82
